date,province,health_zone,total_p,total_c,new_s,total_s,total_d,total_dc,total_cure,total_vacc
20180909,North-Kivu,Mangurujipa,,,,,,,,
20180910,North-Kivu,Mangurujipa,,,,,,,,
20180911,North-Kivu,Mangurujipa,,,,,,,,
20180912,North-Kivu,Mangurujipa,,,,,,,,
20180913,North-Kivu,Mangurujipa,,,,,,,,
20180914,North-Kivu,Mangurujipa,,,,,,,,
20180915,North-Kivu,Mangurujipa,,,,,,,,
20180916,North-Kivu,Mangurujipa,,,,,,,,
20180917,North-Kivu,Mangurujipa,,,,,,,,
20180918,North-Kivu,Mangurujipa,,,,,,,,
20180919,North-Kivu,Mangurujipa,,,,,,,,
20180920,North-Kivu,Mangurujipa,,,,,,,,
20180921,North-Kivu,Mangurujipa,,,,,,,,
20180922,North-Kivu,Mangurujipa,,,,,,,,
20180923,North-Kivu,Mangurujipa,,,,,,,,
20180924,North-Kivu,Mangurujipa,,,,,,,,
20180925,North-Kivu,Mangurujipa,,,,,,,,
20180926,North-Kivu,Mangurujipa,,,,,,,,
20180927,North-Kivu,Mangurujipa,,,,,,,,
20180928,North-Kivu,Mangurujipa,,,,,,,,
20180929,North-Kivu,Mangurujipa,,,,,,,,
20180930,North-Kivu,Mangurujipa,,,,,,,,
20181001,North-Kivu,Mangurujipa,,,,,,,,
20181002,North-Kivu,Mangurujipa,,,,,,,,
20181003,North-Kivu,Mangurujipa,,,,,,,,
20181004,North-Kivu,Mangurujipa,,,,,,,,
20181005,North-Kivu,Mangurujipa,,,,,,,,
20181006,North-Kivu,Mangurujipa,,,,,,,,
20181007,North-Kivu,Mangurujipa,,,,,,,,
20181008,North-Kivu,Mangurujipa,,,,,,,,
20181009,North-Kivu,Mangurujipa,,,,,,,,
20181010,North-Kivu,Mangurujipa,,,,,,,,
20181011,North-Kivu,Mangurujipa,,,,,,,,
20181012,North-Kivu,Mangurujipa,,,,,,,,
20181013,North-Kivu,Mangurujipa,,,,,,,,
20181014,North-Kivu,Mangurujipa,,,,,,,,
20181015,North-Kivu,Mangurujipa,,,,,,,,
20181016,North-Kivu,Mangurujipa,,,,,,,,
20181017,North-Kivu,Mangurujipa,,,,,,,,
20181018,North-Kivu,Mangurujipa,,,,,,,,
20181019,North-Kivu,Mangurujipa,,,,,,,,
20181020,North-Kivu,Mangurujipa,,,,,,,,
20181021,North-Kivu,Mangurujipa,,,,,,,,
20181022,North-Kivu,Mangurujipa,,,,,,,,
20181023,North-Kivu,Mangurujipa,,,,,,,,
20181024,North-Kivu,Mangurujipa,,,,,,,,
20181025,North-Kivu,Mangurujipa,,,,,,,,
20181026,North-Kivu,Mangurujipa,,,,,,,,
20181027,North-Kivu,Mangurujipa,,,,,,,,
20181028,North-Kivu,Mangurujipa,,,,,,,,
20181029,North-Kivu,Mangurujipa,,,,,,,,
20181030,North-Kivu,Mangurujipa,,,,,,,,
20181031,North-Kivu,Mangurujipa,,,,,,,,
20181101,North-Kivu,Mangurujipa,,,,,,,,
20181102,North-Kivu,Mangurujipa,,,,,,,,
20181103,North-Kivu,Mangurujipa,,,,,,,,
20181104,North-Kivu,Mangurujipa,,,,,,,,
20181105,North-Kivu,Mangurujipa,,,,,,,,
20181106,North-Kivu,Mangurujipa,,,,,,,,
20181107,North-Kivu,Mangurujipa,0,0,1,1,0,0,0,
20181108,North-Kivu,Mangurujipa,0,0,1,1,0,0,0,
20181109,North-Kivu,Mangurujipa,0,0,0,0,0,0,0,
20181110,North-Kivu,Mangurujipa,0,0,0,0,0,0,,
20181111,North-Kivu,Mangurujipa,,,,,,,,
20181112,North-Kivu,Mangurujipa,,,,,,,,
20181113,North-Kivu,Mangurujipa,,,,,,,,
20181114,North-Kivu,Mangurujipa,,,,,,,,
20181115,North-Kivu,Mangurujipa,,,,,,,,
20181116,North-Kivu,Mangurujipa,,,,,,,,
20181117,North-Kivu,Mangurujipa,,,,,,,,
20181118,North-Kivu,Mangurujipa,,,,,,,,
20181119,North-Kivu,Mangurujipa,,,,,,,,
20181120,North-Kivu,Mangurujipa,,,,,,,,
20181121,North-Kivu,Mangurujipa,,,,,,,,
20181122,North-Kivu,Mangurujipa,,,,,,,,
20181123,North-Kivu,Mangurujipa,,,,,,,,
20181124,North-Kivu,Mangurujipa,,,,,,,,
20181125,North-Kivu,Mangurujipa,0,0,1,1,0,0,,
20181126,North-Kivu,Mangurujipa,,,,,,,,
